weather,temp,atemp,humidity,windspeed,holiday,workingday,season,hour,dow,year,ideal,log-registered,log-casual
1,9.02,9.85,41,26.0027,0,1,1,14,3,2011,0,3.6888794541139363,1.3862943611198906
1,9.84,10.605,38,19.9995,0,1,1,15,3,2011,0,4.02535169073515,1.791759469228055
1,9.84,10.605,38,23.9994,0,1,1,16,3,2011,0,4.343805421853684,1.0986122886681098
1,8.2,9.09,40,19.0012,0,1,1,17,3,2011,0,5.0689042022202315,1.6094379124341003
1,8.2,9.09,40,22.0028,0,1,1,18,3,2011,0,4.955827057601261,1.3862943611198906
1,6.56,7.575,47,16.9979,0,1,1,19,3,2011,0,4.59511985013459,0.6931471805599453
1,6.56,7.575,47,15.0013,0,1,1,20,3,2011,0,4.174387269895637,0.0
1,5.74,6.06,46,19.9995,0,1,1,21,3,2011,0,3.713572066704308,0.0
1,5.74,6.06,46,22.0028,0,1,1,22,3,2011,0,3.4339872044851463,0.0
1,4.92,6.82,50,12.998,0,1,1,23,3,2011,0,2.70805020110221,0.6931471805599453
1,4.92,6.82,50,12.998,0,1,1,0,4,2011,0,2.70805020110221,0.0
1,4.1,6.06,54,11.0014,0,1,1,1,4,2011,0,1.791759469228055,0.0
1,4.1,6.06,54,8.9981,0,1,1,2,4,2011,0,0.6931471805599453,0.0
1,4.1,6.82,54,7.0015,0,1,1,3,4,2011,0,0.6931471805599453,0.0
1,4.1,6.82,54,6.0032,0,1,1,5,4,2011,0,2.1972245773362196,0.0
1,4.1,9.09,54,0.0,0,1,1,6,4,2011,0,2.8903717578961645,0.0
1,4.1,6.06,74,11.0014,0,1,1,7,4,2011,0,4.2626798770413155,0.0
1,4.92,8.335,68,0.0,0,1,1,8,4,2011,0,5.056245805348308,1.0986122886681098
1,5.74,7.575,69,8.9981,0,1,1,9,4,2011,0,4.770684624465665,0.0
1,7.38,9.09,55,12.998,0,1,1,10,4,2011,0,3.713572066704308,1.6094379124341003
1,7.38,8.335,51,19.0012,0,1,1,11,4,2011,0,3.871201010907891,1.9459101490553132
1,8.2,9.85,44,16.9979,0,1,1,12,4,2011,0,4.0943445622221,1.0986122886681098
1,9.02,9.85,37,26.0027,0,1,1,13,4,2011,0,4.30406509320417,1.6094379124341003
1,9.02,10.605,41,19.0012,0,1,1,14,4,2011,0,4.0943445622221,1.791759469228055
1,9.84,12.12,38,11.0014,0,1,1,15,4,2011,0,4.0943445622221,2.302585092994046
1,9.02,12.12,41,7.0015,0,1,1,16,4,2011,0,4.477336814478207,1.3862943611198906
1,9.02,11.365,41,11.0014,0,1,1,17,4,2011,0,5.049856007249537,1.6094379124341003
1,8.2,12.88,47,0.0,0,1,1,18,4,2011,0,4.90527477843843,1.791759469228055
1,6.56,9.85,59,6.0032,0,1,1,19,4,2011,0,4.499809670330265,1.3862943611198906
1,7.38,12.12,59,0.0,0,1,1,20,4,2011,0,4.23410650459726,0.0
1,6.56,11.365,69,0.0,0,1,1,21,4,2011,0,3.8918202981106265,1.6094379124341003
2,6.56,11.365,69,0.0,0,1,1,22,4,2011,0,3.5553480614894135,1.0986122886681098
2,7.38,12.12,55,0.0,0,1,1,23,4,2011,0,3.295836866004329,0.6931471805599453
1,7.38,12.12,55,0.0,0,0,1,0,5,2011,0,3.258096538021482,1.3862943611198906
2,6.56,9.85,59,6.0032,0,0,1,1,5,2011,0,2.9444389791664403,1.0986122886681098
2,6.56,9.85,59,6.0032,0,0,1,2,5,2011,0,2.5649493574615367,0.0
2,6.56,11.365,59,0.0,0,0,1,3,5,2011,0,2.0794415416798357,0.6931471805599453
2,6.56,11.365,59,0.0,0,0,1,4,5,2011,0,1.791759469228055,0.0
1,6.56,11.365,59,0.0,0,0,1,5,5,2011,0,0.6931471805599453,0.0
1,5.74,8.335,63,7.0015,0,0,1,6,5,2011,0,1.0986122886681098,0.6931471805599453
1,5.74,10.605,63,0.0,0,0,1,7,5,2011,0,2.302585092994046,0.6931471805599453
1,5.74,7.575,63,8.9981,0,0,1,8,5,2011,0,3.1354942159291497,0.6931471805599453
1,6.56,9.09,64,8.9981,0,0,1,9,5,2011,0,3.4657359027997265,1.0986122886681098
1,7.38,9.85,59,11.0014,0,0,1,10,5,2011,0,4.060443010546419,1.0986122886681098
1,8.2,9.85,55,15.0013,0,0,1,11,5,2011,0,4.007333185232471,2.9444389791664403
1,9.84,11.365,48,15.0013,0,0,1,12,5,2011,0,4.31748811353631,2.772588722239781
1,11.48,12.88,38,19.9995,0,0,1,13,5,2011,0,4.394449154672439,3.091042453358316
1,12.3,14.395,39,19.0012,0,0,1,14,5,2011,0,4.532599493153256,3.295836866004329
2,13.12,15.91,36,12.998,0,0,1,15,5,2011,0,4.6913478822291435,3.091042453358316
2,13.94,16.665,34,12.998,0,0,1,16,5,2011,0,4.564348191467836,3.5263605246161616
2,13.12,15.15,36,19.0012,0,0,1,17,5,2011,0,4.007333185232471,3.4011973816621555
2,12.3,14.395,45,16.9979,0,0,1,18,5,2011,0,4.248495242049359,2.772588722239781
2,13.12,15.15,39,16.9979,0,0,1,19,5,2011,0,4.110873864173311,2.70805020110221
2,13.12,15.15,39,16.9979,0,0,1,20,5,2011,0,3.58351893845611,1.9459101490553132
2,13.12,15.15,39,15.0013,0,0,1,21,5,2011,0,3.9512437185814275,1.9459101490553132
2,12.3,15.91,42,7.0015,0,0,1,22,5,2011,0,3.295836866004329,0.0
1,12.3,14.395,45,19.0012,0,0,1,23,5,2011,0,3.6888794541139363,1.791759469228055
1,10.66,15.15,56,0.0,0,0,1,0,6,2011,0,3.5263605246161616,1.9459101490553132
1,10.66,13.635,56,8.9981,0,0,1,1,6,2011,0,2.995732273553991,1.6094379124341003
1,10.66,14.395,56,6.0032,0,0,1,2,6,2011,0,2.6390573296152584,1.3862943611198906
1,9.02,13.635,69,0.0,0,0,1,3,6,2011,0,1.9459101490553132,2.302585092994046
1,10.66,12.88,56,11.0014,0,0,1,4,6,2011,0,0.6931471805599453,0.0
2,10.66,12.88,56,11.0014,0,0,1,5,6,2011,0,0.6931471805599453,0.6931471805599453
2,10.66,12.88,56,11.0014,0,0,1,6,6,2011,0,0.6931471805599453,0.0
2,9.84,10.605,56,19.9995,0,0,1,7,6,2011,0,1.3862943611198906,0.0
1,9.02,10.605,55,19.0012,0,0,1,8,6,2011,0,2.9444389791664403,0.0
1,9.02,10.605,51,16.9979,0,0,1,9,6,2011,0,3.4011973816621555,1.3862943611198906
1,9.02,10.605,51,19.0012,0,0,1,10,6,2011,0,4.276666119016055,2.1972245773362196
1,9.84,11.365,44,16.9979,0,0,1,11,6,2011,0,4.2626798770413155,3.1780538303479458
1,9.84,10.605,41,19.0012,0,0,1,12,6,2011,0,4.330733340286331,3.4011973816621555
1,10.66,11.365,35,19.9995,0,0,1,13,6,2011,0,4.564348191467836,3.1780538303479458
1,11.48,13.635,36,16.9979,0,0,1,14,6,2011,0,4.248495242049359,3.1354942159291497
1,10.66,12.12,38,16.9979,0,0,1,15,6,2011,0,4.3694478524670215,3.58351893845611
1,9.84,11.365,38,15.0013,0,0,1,16,6,2011,0,4.356708826689592,3.1354942159291497
1,9.02,10.605,37,16.9979,0,0,1,17,6,2011,0,4.418840607796598,3.1780538303479458
1,8.2,10.605,40,11.0014,0,0,1,18,6,2011,0,4.04305126783455,2.4849066497880004
1,7.38,9.85,47,8.9981,0,0,1,19,6,2011,0,3.871201010907891,2.70805020110221
1,7.38,9.85,47,11.0014,0,0,1,20,6,2011,0,3.9318256327243257,2.0794415416798357
1,7.38,9.85,51,11.0014,0,0,1,21,6,2011,0,3.1354942159291497,1.9459101490553132
2,8.2,10.605,49,8.9981,0,0,1,22,6,2011,0,2.995732273553991,1.0986122886681098
2,8.2,11.365,40,7.0015,0,0,1,23,6,2011,0,2.9444389791664403,0.0
2,8.2,9.85,47,15.0013,1,0,1,0,0,2011,0,2.833213344056216,0.6931471805599453
2,8.2,9.85,44,12.998,1,0,1,1,0,2011,0,2.772588722239781,0.6931471805599453
2,7.38,8.335,43,16.9979,1,0,1,2,0,2011,0,2.1972245773362196,0.0
2,7.38,9.09,43,12.998,1,0,1,3,0,2011,0,1.0986122886681098,0.0
2,7.38,9.85,43,8.9981,1,0,1,4,0,2011,0,1.0986122886681098,0.6931471805599453
2,7.38,9.85,43,11.0014,1,0,1,5,0,2011,0,0.6931471805599453,0.0
2,7.38,9.09,43,12.998,1,0,1,6,0,2011,0,1.791759469228055,0.0
2,6.56,9.09,50,8.9981,1,0,1,7,0,2011,0,2.302585092994046,1.6094379124341003
2,6.56,7.575,47,15.0013,1,0,1,8,0,2011,0,3.4339872044851463,1.3862943611198906
2,6.56,7.575,47,15.0013,1,0,1,9,0,2011,0,3.6888794541139363,2.1972245773362196
2,6.56,7.575,50,16.9979,1,0,1,10,0,2011,0,3.9318256327243257,2.0794415416798357
2,6.56,7.575,55,12.998,1,0,1,11,0,2011,0,4.02535169073515,2.302585092994046
2,7.38,9.85,47,8.9981,1,0,1,12,0,2011,0,4.2626798770413155,2.3978952727983707
2,7.38,9.85,47,8.9981,1,0,1,13,0,2011,0,4.394449154672439,2.6390573296152584
2,7.38,10.605,43,7.0015,1,0,1,14,0,2011,0,4.31748811353631,2.5649493574615367
2,8.2,10.605,47,11.0014,1,0,1,15,0,2011,0,4.290459441148391,3.091042453358316
2,8.2,10.605,47,11.0014,1,0,1,16,0,2011,0,4.343805421853684,1.9459101490553132
1,8.2,9.85,51,12.998,1,0,1,17,0,2011,0,4.219507705176107,1.6094379124341003
2,7.38,8.335,55,16.9979,1,0,1,18,0,2011,0,4.454347296253507,2.0794415416798357
3,7.38,9.09,59,12.998,1,0,1,19,0,2011,0,4.07753744390572,1.0986122886681098
3,6.56,7.575,80,12.998,1,0,1,20,0,2011,0,3.4011973816621555,1.6094379124341003
3,6.56,7.575,80,12.998,1,0,1,21,0,2011,0,3.2188758248682006,1.3862943611198906
3,5.74,6.06,93,16.9979,1,0,1,22,0,2011,0,2.6390573296152584,0.0
3,6.56,6.82,86,19.0012,1,0,1,23,0,2011,0,1.3862943611198906,0.6931471805599453
2,8.2,9.09,86,22.0028,0,1,1,12,1,2011,0,1.3862943611198906,0.0
2,8.2,9.85,86,15.0013,0,1,1,13,1,2011,0,3.1354942159291497,0.0
2,9.02,11.365,80,11.0014,0,1,1,14,1,2011,0,3.295836866004329,1.0986122886681098
2,9.02,11.365,87,11.0014,0,1,1,15,1,2011,0,3.4965075614664802,1.3862943611198906
2,9.02,11.365,87,12.998,0,1,1,16,1,2011,0,4.127134385045092,0.0
2,9.02,11.365,82,12.998,0,1,1,17,1,2011,0,4.8283137373023015,0.6931471805599453
2,9.02,11.365,80,11.0014,0,1,1,18,1,2011,0,4.890349128221754,0.6931471805599453
2,9.02,11.365,80,8.9981,0,1,1,19,1,2011,0,4.59511985013459,0.6931471805599453
2,9.02,13.635,87,0.0,0,1,1,20,1,2011,0,4.430816798843313,0.0
2,9.02,12.12,93,7.0015,0,1,1,21,1,2011,0,3.7376696182833684,0.0
2,9.02,12.88,93,6.0032,0,1,1,22,1,2011,0,3.5263605246161616,0.0
2,9.02,13.635,93,0.0,0,1,1,23,1,2011,0,2.995732273553991,0.6931471805599453
2,9.02,13.635,93,0.0,0,1,1,0,2,2011,0,1.3862943611198906,0.0
3,9.02,11.365,93,8.9981,0,1,1,1,2,2011,0,1.9459101490553132,0.6931471805599453
3,9.02,11.365,93,8.9981,0,1,1,2,2,2011,0,1.3862943611198906,0.0
3,9.02,11.365,93,8.9981,0,1,1,4,2,2011,0,0.6931471805599453,0.6931471805599453
2,9.02,12.88,93,6.0032,0,1,1,5,2,2011,0,2.0794415416798357,0.0
2,9.02,12.88,93,6.0032,0,1,1,6,2,2011,0,3.4965075614664802,0.0
2,9.84,12.88,92,7.0015,0,1,1,7,2,2011,0,4.499809670330265,0.6931471805599453
2,9.84,12.88,93,7.0015,0,1,1,8,2,2011,0,5.2832037287379885,0.6931471805599453
2,9.84,12.88,93,7.0015,0,1,1,9,2,2011,0,4.68213122712422,1.0986122886681098
2,10.66,13.635,93,8.9981,0,1,1,10,2,2011,0,3.8501476017100584,0.6931471805599453
2,11.48,15.15,87,6.0032,0,1,1,11,2,2011,0,3.871201010907891,1.791759469228055
2,12.3,15.91,81,6.0032,0,1,1,12,2,2011,0,4.189654742026425,1.791759469228055
1,16.4,20.455,62,19.0012,0,1,1,13,2,2011,0,4.219507705176107,2.4849066497880004
1,16.4,20.455,58,16.9979,0,1,1,14,2,2011,0,4.23410650459726,2.0794415416798357
1,16.4,20.455,54,19.0012,0,1,1,15,2,2011,0,4.3694478524670215,1.6094379124341003
1,15.58,19.695,58,26.0027,0,1,1,16,2,2011,0,4.553876891600541,2.3978952727983707
1,14.76,16.665,57,22.0028,0,1,1,17,2,2011,0,5.25227342804663,2.0794415416798357
1,13.94,15.91,61,19.0012,0,1,1,18,2,2011,0,5.056245805348308,1.791759469228055
1,13.12,14.395,57,27.9993,0,1,1,19,2,2011,0,4.6913478822291435,1.6094379124341003
1,13.12,15.15,49,19.9995,0,1,1,20,2,2011,0,4.31748811353631,1.0986122886681098
1,13.12,14.395,49,27.9993,0,1,1,21,2,2011,0,4.02535169073515,1.6094379124341003
1,12.3,15.15,52,11.0014,0,1,1,22,2,2011,0,3.9889840465642745,1.9459101490553132
1,12.3,13.635,52,31.0009,0,1,1,23,2,2011,0,3.332204510175204,0.6931471805599453
2,6.56,9.09,64,7.0015,0,1,1,0,1,2011,0,1.9459101490553132,1.0986122886681098
2,6.56,9.09,69,7.0015,0,1,1,1,1,2011,0,1.3862943611198906,0.0
2,6.56,11.365,69,0.0,0,1,1,2,1,2011,0,1.0986122886681098,0.0
2,6.56,11.365,69,0.0,0,1,1,3,1,2011,0,1.0986122886681098,0.0
3,5.74,10.605,93,0.0,0,1,1,5,1,2011,0,1.3862943611198906,0.0
3,5.74,10.605,93,0.0,0,1,1,6,1,2011,0,3.1354942159291497,0.0
3,6.56,11.365,93,0.0,0,1,1,7,1,2011,0,3.970291913552122,0.0
3,6.56,11.365,93,0.0,0,1,1,8,1,2011,0,4.890349128221754,1.3862943611198906
2,6.56,11.365,93,0.0,0,1,1,9,1,2011,0,4.74493212836325,1.0986122886681098
2,6.56,11.365,93,0.0,0,1,1,10,1,2011,0,3.871201010907891,0.0
2,7.38,12.12,86,0.0,0,1,1,11,1,2011,0,3.912023005428146,1.0986122886681098
2,8.2,12.88,86,0.0,0,1,1,12,1,2011,0,3.9889840465642745,1.0986122886681098
2,8.2,12.88,86,0.0,0,1,1,13,1,2011,0,3.912023005428146,1.3862943611198906
2,9.02,12.88,80,6.0032,0,1,1,14,1,2011,0,3.912023005428146,1.791759469228055
2,9.84,14.395,75,0.0,0,1,1,15,1,2011,0,3.828641396489095,2.0794415416798357
2,9.84,12.12,75,8.9981,0,1,1,16,1,2011,0,4.127134385045092,1.3862943611198906
2,9.84,14.395,75,0.0,0,1,1,17,1,2011,0,5.153291594497779,1.6094379124341003
2,9.84,12.88,81,7.0015,0,1,1,18,1,2011,0,5.111987788356544,1.3862943611198906
2,9.84,12.12,81,8.9981,0,1,1,19,1,2011,0,4.663439094112067,1.3862943611198906
2,9.02,11.365,87,8.9981,0,1,1,20,1,2011,0,4.248495242049359,1.791759469228055
2,9.02,11.365,87,8.9981,0,1,1,21,1,2011,0,4.174387269895637,0.0
2,9.02,12.88,87,6.0032,0,1,1,22,1,2011,0,3.5553480614894135,1.0986122886681098
3,8.2,9.85,93,12.998,0,1,1,23,1,2011,0,2.772588722239781,0.6931471805599453
3,9.02,12.12,93,7.0015,0,1,1,0,2,2011,0,1.0986122886681098,0.0
3,9.02,11.365,93,12.998,0,1,1,1,2,2011,0,1.3862943611198906,0.0
3,9.02,11.365,93,8.9981,0,1,1,2,2,2011,0,0.0,1.6094379124341003
3,9.02,11.365,93,8.9981,0,1,1,3,2,2011,0,0.6931471805599453,0.0
3,9.02,10.605,93,19.0012,0,1,1,4,2,2011,0,0.6931471805599453,0.0
3,9.02,12.12,93,7.0015,0,1,1,5,2,2011,0,1.3862943611198906,0.0
3,9.02,12.12,93,7.0015,0,1,1,6,2,2011,0,2.8903717578961645,0.6931471805599453
3,9.02,10.605,93,15.0013,0,1,1,7,2,2011,0,3.8918202981106265,0.6931471805599453
3,9.02,10.605,93,15.0013,0,1,1,8,2,2011,0,5.043425116919247,0.6931471805599453
2,9.84,12.88,93,6.0032,0,1,1,9,2,2011,0,4.787491742782046,1.6094379124341003
2,9.02,13.635,100,0.0,0,1,1,10,2,2011,0,4.0943445622221,1.0986122886681098
2,9.84,11.365,93,12.998,0,1,1,11,2,2011,0,3.871201010907891,1.791759469228055
2,9.84,11.365,93,15.0013,0,1,1,12,2,2011,0,4.127134385045092,1.3862943611198906
1,13.94,16.665,93,11.0014,0,1,1,13,2,2011,0,4.31748811353631,0.6931471805599453
1,15.58,19.695,82,26.0027,0,1,1,14,2,2011,0,4.127134385045092,1.0986122886681098
1,15.58,19.695,76,22.0028,0,1,1,15,2,2011,0,4.204692619390966,2.3978952727983707
1,14.76,16.665,71,19.9995,0,1,1,16,2,2011,0,4.564348191467836,2.1972245773362196
1,14.76,15.91,53,35.0008,0,1,1,17,2,2011,0,5.214935757608986,2.0794415416798357
1,13.94,14.395,42,36.9974,0,1,1,18,2,2011,0,5.170483995038151,2.0794415416798357
1,11.48,12.12,45,32.9975,0,1,1,19,2,2011,0,4.48863636973214,1.3862943611198906
1,9.84,9.85,48,36.9974,0,1,1,20,2,2011,0,4.276666119016055,1.6094379124341003
1,9.02,9.85,47,22.0028,0,1,1,21,2,2011,0,4.143134726391533,0.6931471805599453
1,9.02,10.605,44,16.9979,0,1,1,22,2,2011,0,3.58351893845611,1.791759469228055
1,8.2,8.335,44,30.0026,0,1,1,23,2,2011,0,3.4011973816621555,1.3862943611198906
1,8.2,8.335,40,30.0026,0,1,1,0,3,2011,0,2.4849066497880004,0.6931471805599453
1,8.2,7.575,44,35.0008,0,1,1,1,3,2011,0,1.791759469228055,0.0
1,7.38,8.335,43,16.9979,0,1,1,2,3,2011,0,1.0986122886681098,0.0
1,7.38,8.335,43,16.9979,0,1,1,3,3,2011,0,0.6931471805599453,0.0
1,6.56,6.82,50,19.9995,0,1,1,5,3,2011,0,1.0986122886681098,0.0
1,6.56,6.82,43,23.9994,0,1,1,6,3,2011,0,3.6888794541139363,0.0
1,5.74,6.06,50,22.0028,0,1,1,7,3,2011,0,4.465908118654584,0.6931471805599453
1,5.74,6.06,50,23.9994,0,1,1,8,3,2011,0,5.220355825078324,1.6094379124341003
1,6.56,6.82,47,19.9995,0,1,1,9,3,2011,0,4.852030263919617,1.9459101490553132
1,7.38,7.575,43,22.0028,0,1,1,10,3,2011,0,3.9318256327243257,1.0986122886681098
1,7.38,6.82,43,30.0026,0,1,1,11,3,2011,0,4.02535169073515,2.302585092994046
1,8.2,9.09,40,23.9994,0,1,1,12,3,2011,0,4.219507705176107,1.0986122886681098
1,8.2,8.335,40,27.9993,0,1,1,13,3,2011,0,3.871201010907891,1.6094379124341003
1,9.02,9.85,37,26.0027,0,1,1,14,3,2011,0,3.784189633918261,1.6094379124341003
1,9.02,9.85,37,22.0028,0,1,1,15,3,2011,0,4.04305126783455,1.6094379124341003
1,9.02,10.605,37,16.9979,0,1,1,16,3,2011,0,4.30406509320417,1.791759469228055
1,8.2,9.85,40,12.998,0,1,1,17,3,2011,0,5.14166355650266,1.791759469228055
1,8.2,10.605,40,11.0014,0,1,1,18,3,2011,0,4.983606621708336,1.0986122886681098
1,8.2,12.88,40,0.0,0,1,1,19,3,2011,0,4.532599493153256,1.6094379124341003
1,8.2,11.365,47,6.0032,0,1,1,20,3,2011,0,4.6913478822291435,0.6931471805599453
1,7.38,10.605,55,7.0015,0,1,1,21,3,2011,0,3.9889840465642745,0.6931471805599453
1,7.38,10.605,51,6.0032,0,1,1,22,3,2011,0,3.6888794541139363,1.0986122886681098
1,8.2,11.365,47,7.0015,0,1,1,23,3,2011,0,3.5553480614894135,1.6094379124341003
2,8.2,12.88,44,0.0,0,1,1,0,4,2011,0,2.3978952727983707,1.3862943611198906
2,6.56,11.365,59,0.0,0,1,1,1,4,2011,0,2.0794415416798357,0.0
2,5.74,8.335,63,7.0015,0,1,1,2,4,2011,0,0.6931471805599453,0.0
2,5.74,8.335,63,7.0015,0,1,1,3,4,2011,0,0.6931471805599453,0.0
2,5.74,7.575,63,8.9981,0,1,1,5,4,2011,0,2.0794415416798357,0.0
2,6.56,11.365,55,0.0,0,1,1,6,4,2011,0,3.295836866004329,1.0986122886681098
1,5.74,10.605,59,0.0,0,1,1,7,4,2011,0,4.477336814478207,0.0
1,5.74,7.575,74,8.9981,0,1,1,8,4,2011,0,5.384495062789089,1.3862943611198906
2,6.56,9.09,80,8.9981,0,1,1,9,4,2011,0,4.8283137373023015,1.3862943611198906
2,8.2,10.605,51,8.9981,0,1,1,10,4,2011,0,3.8501476017100584,1.791759469228055
1,9.02,11.365,51,11.0014,0,1,1,11,4,2011,0,4.127134385045092,1.3862943611198906
2,9.84,12.12,48,11.0014,0,1,1,12,4,2011,0,4.3694478524670215,2.1972245773362196
2,10.66,12.88,50,15.0013,0,1,1,13,4,2011,0,4.30406509320417,2.302585092994046
2,11.48,13.635,45,11.0014,0,1,1,14,4,2011,0,4.343805421853684,2.772588722239781
2,11.48,13.635,48,16.9979,0,1,1,15,4,2011,0,4.406719247264253,2.302585092994046
2,12.3,14.395,42,15.0013,0,1,1,16,4,2011,0,4.5217885770490405,2.1972245773362196
2,10.66,13.635,56,8.9981,0,1,1,17,4,2011,0,5.278114659230517,2.3978952727983707
2,9.84,12.88,60,7.0015,0,1,1,18,4,2011,0,5.030437921392435,1.3862943611198906
2,9.84,12.12,65,8.9981,0,1,1,19,4,2011,0,4.634728988229636,0.6931471805599453
2,9.84,12.12,65,11.0014,0,1,1,20,4,2011,0,4.248495242049359,1.0986122886681098
2,9.84,12.12,70,11.0014,0,1,1,21,4,2011,0,3.7376696182833684,1.0986122886681098
2,9.84,12.12,65,11.0014,0,1,1,22,4,2011,0,3.828641396489095,0.6931471805599453
2,9.84,12.12,70,8.9981,0,1,1,23,4,2011,0,3.4339872044851463,0.6931471805599453
2,9.84,12.12,70,11.0014,0,0,1,0,5,2011,0,3.6109179126442243,1.3862943611198906
2,9.84,12.12,65,11.0014,0,0,1,1,5,2011,0,2.8903717578961645,0.6931471805599453
2,9.84,12.12,75,11.0014,0,0,1,2,5,2011,0,2.5649493574615367,1.791759469228055
2,9.84,12.12,75,11.0014,0,0,1,3,5,2011,0,2.3978952727983707,0.6931471805599453
3,9.02,11.365,93,8.9981,0,0,1,4,5,2011,0,2.1972245773362196,0.0
3,8.2,11.365,100,6.0032,0,0,1,5,5,2011,0,2.302585092994046,0.0
3,8.2,12.88,100,0.0,0,0,1,6,5,2011,0,1.6094379124341003,0.0
3,9.02,12.88,93,6.0032,0,0,1,7,5,2011,0,1.6094379124341003,0.0
3,8.2,11.365,100,6.0032,0,0,1,8,5,2011,0,2.3978952727983707,0.0
3,8.2,11.365,100,6.0032,0,0,1,9,5,2011,0,2.8903717578961645,1.3862943611198906
3,8.2,10.605,100,8.9981,0,0,1,10,5,2011,0,3.4657359027997265,1.3862943611198906
3,9.02,11.365,100,8.9981,0,0,1,11,5,2011,0,3.8501476017100584,0.6931471805599453
3,9.02,11.365,100,11.0014,0,0,1,12,5,2011,0,3.7612001156935624,2.3978952727983707
3,9.02,11.365,100,11.0014,0,0,1,13,5,2011,0,4.143134726391533,2.3978952727983707
3,9.02,13.635,100,0.0,0,0,1,14,5,2011,0,3.9318256327243257,1.791759469228055
3,9.02,13.635,100,0.0,0,0,1,15,5,2011,0,3.912023005428146,2.4849066497880004
3,9.02,11.365,100,8.9981,0,0,1,16,5,2011,0,4.1588830833596715,2.1972245773362196
2,9.84,10.605,100,19.0012,0,0,1,17,5,2011,0,4.174387269895637,2.70805020110221
2,11.48,12.12,93,30.0026,0,0,1,18,5,2011,0,4.406719247264253,1.0986122886681098
2,11.48,12.12,93,30.0026,0,0,1,19,5,2011,0,4.3694478524670215,1.9459101490553132
1,12.3,14.395,87,16.9979,0,0,1,20,5,2011,0,4.174387269895637,1.791759469228055
1,10.66,12.88,100,12.998,0,0,1,21,5,2011,0,3.9889840465642745,1.3862943611198906
1,10.66,13.635,93,8.9981,0,0,1,22,5,2011,0,3.784189633918261,1.0986122886681098
1,10.66,12.88,93,15.0013,0,0,1,23,5,2011,0,3.970291913552122,2.0794415416798357
1,10.66,12.88,70,12.998,0,0,1,0,6,2011,0,3.6375861597263857,1.0986122886681098
1,10.66,11.365,65,27.9993,0,0,1,1,6,2011,0,3.713572066704308,1.6094379124341003
1,10.66,11.365,60,22.0028,0,0,1,2,6,2011,0,3.044522437723423,0.0
1,10.66,14.395,60,6.0032,0,0,1,3,6,2011,0,2.3978952727983707,1.3862943611198906
1,10.66,11.365,60,23.9994,0,0,1,4,6,2011,0,1.0986122886681098,0.0
1,10.66,12.88,60,15.0013,0,0,1,5,6,2011,0,0.6931471805599453,0.0
1,10.66,12.88,60,15.0013,0,0,1,6,6,2011,0,0.6931471805599453,0.0
1,9.84,12.12,65,11.0014,0,0,1,7,6,2011,0,2.1972245773362196,0.0
1,9.84,12.88,65,7.0015,0,0,1,8,6,2011,0,3.091042453358316,1.0986122886681098
1,11.48,14.395,56,7.0015,0,0,1,9,6,2011,0,3.6635616461296463,2.0794415416798357
1,12.3,14.395,52,16.9979,0,0,1,10,6,2011,0,4.31748811353631,2.772588722239781
1,13.12,15.15,49,16.9979,0,0,1,11,6,2011,0,4.499809670330265,3.367295829986474
1,13.94,16.665,46,0.0,0,0,1,12,6,2011,0,4.844187086458591,3.8918202981106265
1,13.94,18.18,46,0.0,0,0,1,13,6,2011,0,4.912654885736052,3.871201010907891
1,13.94,17.425,46,6.0032,0,0,1,14,6,2011,0,4.74493212836325,3.871201010907891
1,13.94,17.425,46,6.0032,0,0,1,15,6,2011,0,4.875197323201151,3.970291913552122
1,13.94,17.425,49,7.0015,0,0,1,16,6,2011,0,4.7535901911063645,3.7612001156935624
1,13.94,18.18,46,0.0,0,0,1,17,6,2011,0,4.584967478670572,3.2188758248682006
1,12.3,15.15,56,11.0014,0,0,1,18,6,2011,0,4.189654742026425,2.6390573296152584
1,11.48,14.395,61,8.9981,0,0,1,19,6,2011,0,3.044522437723423,0.6931471805599453
1,11.48,14.395,61,7.0015,0,0,1,20,6,2011,0,3.091042453358316,1.791759469228055
1,10.66,15.15,60,0.0,0,0,1,21,6,2011,0,3.1354942159291497,1.791759469228055
1,10.66,15.15,60,0.0,0,0,1,22,6,2011,0,4.060443010546419,1.791759469228055
1,9.84,14.395,65,0.0,0,0,1,23,6,2011,0,3.295836866004329,1.6094379124341003
1,9.84,14.395,65,0.0,0,1,1,0,0,2011,0,2.70805020110221,0.6931471805599453
1,9.02,13.635,75,0.0,0,1,1,1,0,2011,0,1.6094379124341003,0.6931471805599453
1,8.2,12.88,80,0.0,0,1,1,2,0,2011,0,1.3862943611198906,0.0
1,8.2,12.88,86,0.0,0,1,1,3,0,2011,0,0.6931471805599453,0.0
1,8.2,12.88,86,0.0,0,1,1,4,0,2011,0,0.6931471805599453,0.6931471805599453
1,8.2,12.88,86,0.0,0,1,1,5,0,2011,0,2.302585092994046,0.6931471805599453
1,7.38,12.12,93,0.0,0,1,1,6,0,2011,0,3.4011973816621555,0.6931471805599453
1,7.38,12.12,86,0.0,0,1,1,7,0,2011,0,4.499809670330265,1.9459101490553132
2,6.56,11.365,100,0.0,0,1,1,8,0,2011,0,5.4116460518550396,2.0794415416798357
1,9.02,13.635,80,0.0,0,1,1,9,0,2011,0,4.7535901911063645,1.3862943611198906
